feature,tau_s,median_jump,median_ctrl,cliffs_delta,n_jump,n_ctrl
log_total_depth,-4.2,7.858866930007935,8.559377670288086,-0.20320685434516528,430,380
log_total_depth,-4.0,7.741765260696411,8.601790428161621,-0.2205140758873929,430,380
log_total_depth,-3.8,7.726542949676514,8.539978981018066,-0.23468788249694006,430,380
log_total_depth,-3.6,7.665595054626465,8.548376083374023,-0.25203182374541,430,380
log_total_depth,-3.4,7.602108955383301,8.530929565429688,-0.2476009791921665,430,380
log_total_depth,-3.2,7.628242254257202,8.526947975158691,-0.24722154222766213,430,380
log_total_depth,-3.0,7.628242254257202,8.526089668273926,-0.24405140758873933,430,380
log_total_depth,-2.8,7.637084722518921,8.591785430908203,-0.2610097919216646,430,380
log_total_depth,-2.6,7.611301898956299,8.612942695617676,-0.2705018359853121,430,380
log_total_depth,-2.4,7.556360483169556,8.62333631515503,-0.28258261933904527,430,380
log_total_depth,-2.2,7.532870769500732,8.606568813323975,-0.2963525091799266,430,380
log_total_depth,-2.0,7.463940143585205,8.5642409324646,-0.29189718482252147,430,380
log_total_depth,-1.8,7.397718191146851,8.54091501235962,-0.2990330477356181,430,380
log_total_depth,-1.6,7.328507900238037,8.606568813323975,-0.305593635250918,430,380
log_total_depth,-1.4,7.325587511062622,8.552835464477539,-0.2952141982864137,430,380
log_total_depth,-1.2,7.304699182510376,8.586050987243652,-0.2957527539779682,430,380
log_total_depth,-1.0,7.286864757537842,8.552835464477539,-0.31614443084455324,430,380
log_total_depth,-0.8,7.232221841812134,8.568024158477783,-0.3404773561811506,430,380
log_total_depth,-0.6,7.225674629211426,8.544532775878906,-0.3484822521419829,430,380
log_total_depth,-0.4,7.182765483856201,8.544532775878906,-0.34937576499388,430,380
log_total_depth,-0.2,7.131425380706787,8.53427267074585,-0.36053855569155446,430,380
log_total_depth,0.0,7.161861181259155,8.58094835281372,-0.3712239902080783,430,380
log_total_depth,0.2,7.186317205429077,8.565053939819336,-0.34073439412484696,430,380
log_total_depth,0.4,7.218334197998047,8.583240509033203,-0.3298653610771114,430,380
log_total_depth,0.6,7.261462211608887,8.584960460662842,-0.3398478714268188,429,380
log_total_depth,0.8,7.2306227684021,8.599134922027588,-0.3473929579192737,429,380
log_total_depth,1.0,7.202422618865967,8.606568813323975,-0.3579070052754263,429,380
log_total_depth,1.2,7.232588768005371,8.615252494812012,-0.35167464114832536,429,380
log_total_depth,1.4,7.230997085571289,8.599134922027588,-0.34901239111765425,429,380
log_total_depth,1.6,7.2322304248809814,8.606568813323975,-0.3525700934579439,428,380
log_total_depth,1.8,7.201082229614258,8.606568813323975,-0.35683718642400397,428,380
log_total_depth,2.0,7.188681602478027,8.558640956878662,-0.3748155435317265,428,380
log_total_depth,2.2,7.175814628601074,8.552835464477539,-0.35712001967535667,428,380
log_total_depth,2.4,7.156820058822632,8.599134922027588,-0.36117806197737334,428,380
log_total_depth,2.6,7.2142884731292725,8.55705451965332,-0.34007624200688635,428,380
log_total_depth,2.8,7.2389116287231445,8.573386669158936,-0.3394244958189867,428,380
log_total_depth,3.0,7.284375905990601,8.574381828308105,-0.326709296606001,428,380
log_total_depth,3.2,7.296387672424316,8.591573238372803,-0.32416379734382683,428,380
log_total_depth,3.4,7.287852764129639,8.591573238372803,-0.31846409247417606,428,380
log_total_depth,3.6,7.3899476528167725,8.60368299484253,-0.31604156419085094,428,380
log_total_depth,3.8,7.446707725524902,8.607272624969482,-0.2940543531726513,428,380
log_total_depth,4.0,7.507274627685547,8.599134922027588,-0.27822183964584357,428,380
log_total_depth,4.2,7.492051601409912,8.621492385864258,-0.28970732907033936,428,380
log_total_depth,4.4,7.426160097122192,8.60368299484253,-0.29228971962616823,428,380
log_total_depth,4.6,7.489243030548096,8.599134922027588,-0.27957452041318254,428,380
log_total_depth,4.8,7.497277021408081,8.581957817077637,-0.27664781111657644,428,380
log_total_depth,5.0,7.473330020904541,8.606259822845459,-0.2728971962616823,428,380
log_bid_depth,-30.0,6.876840591430664,7.1211230754852295,-0.06608323133414928,430,380
log_bid_depth,-29.8,6.893222808837891,7.150036573410034,-0.06195226438188495,430,380
log_bid_depth,-29.6,6.9110705852508545,7.135835409164429,-0.05830477356181152,430,380
log_bid_depth,-29.4,6.9105517864227295,7.182221174240112,-0.06673806609547128,430,380
log_bid_depth,-29.2,6.876044273376465,7.206087827682495,-0.0634332925336597,430,380
log_bid_depth,-29.0,6.869339942932129,7.217797517776489,-0.07216034271725824,430,380
log_bid_depth,-28.8,6.8822455406188965,7.246848106384277,-0.07672582619339041,430,380
log_bid_depth,-28.6,6.8822455406188965,7.2592854499816895,-0.0838066095471236,430,380
log_bid_depth,-28.4,6.89128851890564,7.248847723007202,-0.08056303549571608,430,380
log_bid_depth,-28.2,6.9013121128082275,7.238670110702515,-0.07998776009791919,430,380
log_bid_depth,-28.0,6.918302536010742,7.225907325744629,-0.06881884944920436,430,380
log_bid_depth,-27.8,6.979619979858398,7.2544944286346436,-0.07564259485924107,430,380
log_bid_depth,-27.6,6.999784469604492,7.3053138256073,-0.07861077111383108,430,380
log_bid_depth,-27.4,6.964397668838501,7.322457790374756,-0.09415544675642595,430,380
log_bid_depth,-27.2,6.919977426528931,7.292488098144531,-0.10203182374541009,430,380
log_bid_depth,-27.0,6.898864269256592,7.325786352157593,-0.09660954712362302,430,380
log_bid_depth,-26.8,6.847213268280029,7.3107240200042725,-0.09778457772337823,430,380
log_bid_depth,-26.6,6.807659387588501,7.325786352157593,-0.10258261933904533,430,380
log_bid_depth,-26.4,6.941927433013916,7.38701057434082,-0.10309669522643816,430,380
log_bid_depth,-26.2,6.985429048538208,7.38701057434082,-0.1040575275397797,430,380
log_bid_depth,-26.0,6.959854364395142,7.38701057434082,-0.11340269277845783,430,380
log_bid_depth,-25.8,6.954698324203491,7.404684066772461,-0.12407588739290087,430,380
log_bid_depth,-25.6,6.96275520324707,7.420131206512451,-0.12859853121175036,430,380
log_bid_depth,-25.4,6.970413446426392,7.395693302154541,-0.12580783353733171,430,380
log_bid_depth,-25.2,6.970411777496338,7.367182016372681,-0.12232558139534888,430,380
log_bid_depth,-25.0,6.951334238052368,7.316973686218262,-0.11570379436964506,430,380
log_bid_depth,-24.8,6.903014421463013,7.290769577026367,-0.11079559363525093,430,380
log_bid_depth,-24.6,6.911038398742676,7.23386549949646,-0.11692778457772335,430,380
log_bid_depth,-24.4,6.848093509674072,7.162498474121094,-0.1123561811505508,430,380
log_bid_depth,-24.2,6.842824459075928,7.205487966537476,-0.12624847001223993,430,380
log_bid_depth,-24.0,6.852568626403809,7.269266128540039,-0.12924724602203186,430,380
log_bid_depth,-23.8,6.957394123077393,7.340174674987793,-0.12688494492044067,430,380
log_bid_depth,-23.6,6.888897657394409,7.359867572784424,-0.13408200734394127,430,380
log_bid_depth,-23.4,6.784968376159668,7.39600133895874,-0.1420746634026928,430,380
log_bid_depth,-23.2,6.762557744979858,7.381002187728882,-0.14652998776009796,430,380
log_bid_depth,-23.0,6.733614444732666,7.4533257484436035,-0.15088739290085684,430,380
log_bid_depth,-22.8,6.749964952468872,7.39600133895874,-0.15007343941248474,430,380
log_bid_depth,-22.6,6.7639055252075195,7.416975736618042,-0.15206242350061194,430,380
log_bid_depth,-22.4,6.691877365112305,7.39600133895874,-0.16206854345165234,430,380
log_bid_depth,-22.2,6.710753679275513,7.420797824859619,-0.16461444308445528,430,380
log_bid_depth,-22.0,6.689863681793213,7.431532144546509,-0.16823133414932678,430,380
log_bid_depth,-21.8,6.688616514205933,7.416975736618042,-0.16286413708690328,430,380
log_bid_depth,-21.6,6.8303656578063965,7.52311897277832,-0.1625703794369645,430,380
log_bid_depth,-21.4,6.8862316608428955,7.503809928894043,-0.15872705018359856,430,380
log_bid_depth,-21.2,6.803849458694458,7.445424556732178,-0.1552937576499388,430,380
log_bid_depth,-21.0,6.687441349029541,7.456863880157471,-0.16022643818849447,430,380
log_bid_depth,-20.8,6.69033670425415,7.4535322189331055,-0.1707466340269278,430,380
log_bid_depth,-20.6,6.623572111129761,7.469506502151489,-0.1709118727050184,430,380
log_bid_depth,-20.4,6.670763731002808,7.438524484634399,-0.16726438188494497,430,380
log_bid_depth,-20.2,6.6668312549591064,7.444726943969727,-0.16778457772337818,430,380
log_bid_depth,-20.0,6.700150012969971,7.515429973602295,-0.17161566707466336,430,380
log_bid_depth,-19.8,6.600879669189453,7.498481750488281,-0.1690330477356181,430,380
log_bid_depth,-19.6,6.620818614959717,7.498481750488281,-0.1714443084455325,430,380
log_bid_depth,-19.4,6.6668312549591064,7.499870777130127,-0.15836597307221545,430,380
log_bid_depth,-19.2,6.744869709014893,7.428502321243286,-0.14686046511627904,430,380
log_bid_depth,-19.0,6.794245004653931,7.426804542541504,-0.13868421052631574,430,380
log_bid_depth,-18.8,6.680889368057251,7.426804542541504,-0.14067931456548344,430,380
log_bid_depth,-18.6,6.6919732093811035,7.397770881652832,-0.134155446756426,430,380
log_bid_depth,-18.4,6.698897361755371,7.373552322387695,-0.13138922888616889,430,380
log_bid_depth,-18.2,6.708866834640503,7.369729518890381,-0.12952876376988987,430,380
log_bid_depth,-18.0,6.724428415298462,7.343295097351074,-0.1304100367197062,430,380
log_bid_depth,-17.8,6.68622899055481,7.325786352157593,-0.12127906976744185,430,380
log_bid_depth,-17.6,6.672226428985596,7.325786352157593,-0.12087515299877605,430,380
log_bid_depth,-17.4,6.725769519805908,7.369729518890381,-0.11832925336597311,430,380
log_bid_depth,-17.2,6.760344743728638,7.354252576828003,-0.11531823745410041,430,380
log_bid_depth,-17.0,6.804737329483032,7.304683208465576,-0.11176866585067324,430,380
log_bid_depth,-16.8,6.828401327133179,7.268276929855347,-0.1069033047735618,430,380
log_bid_depth,-16.6,6.861968278884888,7.325786352157593,-0.11613219094247251,430,380
log_bid_depth,-16.4,6.808581829071045,7.29529333114624,-0.10270501835985313,430,380
log_bid_depth,-16.2,6.828675985336304,7.264203310012817,-0.10648714810281523,430,380
log_bid_depth,-16.0,6.8477349281311035,7.246226072311401,-0.10473684210526313,430,380
log_bid_depth,-15.8,6.861968278884888,7.214558124542236,-0.09347613219094242,430,380
log_bid_depth,-15.6,6.96316933631897,7.224270343780518,-0.08287637698898409,430,380
log_bid_depth,-15.4,6.983712673187256,7.214558124542236,-0.07686658506731947,430,380
log_bid_depth,-15.2,7.035540819168091,7.286765098571777,-0.08686658506731948,430,380
log_bid_depth,-15.0,7.0649495124816895,7.286765098571777,-0.09058751529987763,430,380
log_bid_depth,-14.8,7.035540819168091,7.343295097351074,-0.09341493268053858,430,380
log_bid_depth,-14.6,7.035540819168091,7.362711429595947,-0.09847613219094242,430,380
log_bid_depth,-14.4,7.111547231674194,7.362151861190796,-0.08744186046511626,430,380
log_bid_depth,-14.2,7.1006975173950195,7.264203310012817,-0.08158506731946147,430,380
log_bid_depth,-14.0,7.121115207672119,7.343295097351074,-0.0849877600979192,430,380
log_bid_depth,-13.8,7.176568269729614,7.264203310012817,-0.07566707466340272,430,380
log_bid_depth,-13.6,7.183954477310181,7.245213985443115,-0.07818849449204401,430,380
log_bid_depth,-13.4,7.221256971359253,7.343295097351074,-0.07679314565483475,430,380
log_bid_depth,-13.2,7.164657354354858,7.272246837615967,-0.07651162790697674,430,380
log_bid_depth,-13.0,7.165135860443115,7.3289711475372314,-0.08094247246022035,430,380
log_bid_depth,-12.8,7.175783157348633,7.264203310012817,-0.067172582619339,430,380
log_bid_depth,-12.6,7.187507152557373,7.3000648021698,-0.0700244798041616,430,380
log_bid_depth,-12.4,7.172307014465332,7.27303147315979,-0.06555691554467569,430,380
log_bid_depth,-12.2,7.110729932785034,7.317896604537964,-0.07869033047735619,430,380
log_bid_depth,-12.0,7.171821355819702,7.264203310012817,-0.07364749082007349,430,380
log_bid_depth,-11.8,7.134412527084351,7.246226072311401,-0.07944308445532433,430,380
log_bid_depth,-11.6,7.067211389541626,7.291783571243286,-0.0854773561811506,430,380
log_bid_depth,-11.4,7.059493064880371,7.321233749389648,-0.08780905752753976,430,380
log_bid_depth,-11.2,7.045058727264404,7.357744932174683,-0.08911872705018364,430,380
log_bid_depth,-11.0,7.045058727264404,7.349839448928833,-0.09129130966952259,430,380
log_bid_depth,-10.8,7.013809680938721,7.390486240386963,-0.10376376988984093,430,380
log_bid_depth,-10.6,6.999702215194702,7.360959768295288,-0.10200734394124844,430,380
log_bid_depth,-10.4,6.992932081222534,7.3915181159973145,-0.10554467564259484,430,380
log_bid_depth,-10.2,6.927912712097168,7.3116631507873535,-0.10740514075887397,430,380
log_bid_depth,-10.0,6.875770568847656,7.3691699504852295,-0.11545899632802936,430,380
log_bid_depth,-9.8,6.869506120681763,7.3116631507873535,-0.11198286413708691,430,380
log_bid_depth,-9.6,6.875770568847656,7.354317903518677,-0.11611383108935125,430,380
log_bid_depth,-9.4,6.712366580963135,7.281170129776001,-0.11848837209302321,430,380
log_bid_depth,-9.2,6.779029130935669,7.264203310012817,-0.11823745410036723,430,380
log_bid_depth,-9.0,6.678224563598633,7.236630439758301,-0.12280905752753979,430,380
log_bid_depth,-8.8,6.623479843139648,7.264203310012817,-0.14394124847001222,430,380
log_bid_depth,-8.6,6.5825722217559814,7.386948585510254,-0.15778457772337817,430,380
log_bid_depth,-8.4,6.582871675491333,7.35491156578064,-0.16356793145654835,430,380
log_bid_depth,-8.2,6.490056991577148,7.3696746826171875,-0.1670073439412485,430,380
log_bid_depth,-8.0,6.490056991577148,7.3691699504852295,-0.17055079559363528,430,380
log_bid_depth,-7.8,6.467392921447754,7.3691699504852295,-0.18161566707466337,430,380
log_bid_depth,-7.6,6.395128965377808,7.368511199951172,-0.18879436964504281,430,380
log_bid_depth,-7.4,6.395128965377808,7.343669891357422,-0.19381272949816397,430,380
log_bid_depth,-7.2,6.315053462982178,7.354770183563232,-0.20017135862913094,430,380
log_bid_depth,-7.0,6.1643147468566895,7.3500893115997314,-0.21334761321909423,430,380
log_bid_depth,-6.8,6.1742260456085205,7.2757110595703125,-0.2116156670746634,430,380
log_bid_depth,-6.6,6.1299889087677,7.271012783050537,-0.2177478580171358,430,380
log_bid_depth,-6.4,6.078263521194458,7.30315899848938,-0.2352019583843329,430,380
log_bid_depth,-6.2,6.031515836715698,7.276940822601318,-0.23962056303549573,430,380
log_bid_depth,-6.0,6.061169147491455,7.276940822601318,-0.24602815177478576,430,380
log_bid_depth,-5.8,6.039135456085205,7.323087930679321,-0.25176866585067315,430,380
log_bid_depth,-5.6,5.9297215938568115,7.238265037536621,-0.2521481028151775,430,380
log_bid_depth,-5.4,5.963039398193359,7.215558052062988,-0.2571052631578947,430,380
log_bid_depth,-5.2,5.862891435623169,7.211665630340576,-0.2580966952264382,430,380
log_bid_depth,-5.0,5.849868297576904,7.20356297492981,-0.26192778457772337,430,380
log_bid_depth,-4.8,5.845598459243774,7.165879249572754,-0.2717197062423501,430,380
log_bid_depth,-4.6,5.858470678329468,7.165879249572754,-0.2686964504283966,430,380
log_bid_depth,-4.4,5.870524168014526,7.165879249572754,-0.27515299877600974,430,380
log_bid_depth,-4.2,5.812671184539795,7.173333644866943,-0.27629130966952264,430,380
log_bid_depth,-4.0,5.796300411224365,7.212021350860596,-0.28894124847001224,430,380
log_bid_depth,-3.8,5.771683931350708,7.148932218551636,-0.2947796817625459,430,380
log_bid_depth,-3.6,5.670325517654419,7.148932218551636,-0.3023684210526316,430,380
log_bid_depth,-3.4,5.604903697967529,7.128654718399048,-0.3179559363525092,430,380
log_bid_depth,-3.2,5.601719617843628,7.128654718399048,-0.32284577723378216,430,380
log_bid_depth,-3.0,5.593270540237427,7.128654718399048,-0.3274969400244798,430,380
log_bid_depth,-2.8,5.498938798904419,7.128654718399048,-0.34411872705018365,430,380
log_bid_depth,-2.6,5.480477333068848,7.148932218551636,-0.3451162790697675,430,380
log_bid_depth,-2.4,5.356502056121826,7.128654718399048,-0.35994492044063653,430,380
log_bid_depth,-2.2,5.314801931381226,7.148932218551636,-0.3792411260709915,430,380
log_bid_depth,-2.0,5.297711133956909,7.148932218551636,-0.38807221542227666,430,380
log_bid_depth,-1.8,5.247635126113892,7.172457933425903,-0.396297429620563,430,380
log_bid_depth,-1.6,5.1477274894714355,7.155226469039917,-0.40157894736842104,430,380
log_bid_depth,-1.4,5.146658658981323,7.128654718399048,-0.3961505507955936,430,380
log_bid_depth,-1.2,5.119701862335205,7.128654718399048,-0.4063831089351285,430,380
log_bid_depth,-1.0,4.933980703353882,7.128654718399048,-0.4260342717258262,430,380
log_bid_depth,-0.8,4.89290189743042,7.113083362579346,-0.4362484700122399,430,380
log_bid_depth,-0.6,4.734965801239014,7.09482741355896,-0.45037943696450433,430,380
log_bid_depth,-0.4,4.740894794464111,7.1009814739227295,-0.45345165238678087,430,380
log_bid_depth,-0.2,4.545920133590698,7.012704610824585,-0.46805997552019585,430,380
log_bid_depth,0.0,4.384767770767212,7.063544750213623,-0.49876376988984084,430,380
log_bid_depth,0.2,4.124931335449219,7.054466247558594,-0.50640758873929,430,380
log_bid_depth,0.4,4.416247606277466,7.093193769454956,-0.49025703794369646,430,380
log_bid_depth,0.6,4.544675827026367,7.097191572189331,-0.4824070666175929,429,380
log_bid_depth,0.8,4.574062347412109,7.033799409866333,-0.4743405717089928,429,380
log_bid_depth,1.0,4.612837791442871,7.070252418518066,-0.4803337013863329,429,380
log_bid_depth,1.2,4.645273208618164,7.012704610824585,-0.4660225739173107,429,380
log_bid_depth,1.4,4.7757439613342285,6.9759361743927,-0.4424978530241688,429,380
log_bid_depth,1.6,4.763533115386963,7.050362586975098,-0.4518261190359075,428,380
log_bid_depth,1.8,4.837049961090088,7.099276542663574,-0.4340014756517462,428,380
log_bid_depth,2.0,4.8606321811676025,7.1250550746917725,-0.4387297097884899,428,380
log_bid_depth,2.2,4.919753313064575,7.1460700035095215,-0.4222331529758977,428,380
log_bid_depth,2.4,4.912205219268799,7.1250550746917725,-0.4244035907525824,428,380
log_bid_depth,2.6,5.032364845275879,7.109293460845947,-0.4046851942941466,428,380
log_bid_depth,2.8,5.029464960098267,7.109293460845947,-0.40250245941957696,428,380
log_bid_depth,3.0,5.044020414352417,7.174031019210815,-0.39810009837678306,428,380
log_bid_depth,3.2,5.10829758644104,7.217664480209351,-0.3943802262666011,428,380
log_bid_depth,3.4,5.230989694595337,7.223994731903076,-0.3864547466797835,428,380
log_bid_depth,3.6,5.254636526107788,7.2488672733306885,-0.38859444171175606,428,380
log_bid_depth,3.8,5.2486467361450195,7.240511655807495,-0.3853480078701427,428,380
log_bid_depth,4.0,5.263335227966309,7.191374063491821,-0.3717474176094442,428,380
log_bid_depth,4.2,5.380892515182495,7.253641605377197,-0.3639695031972454,428,380
log_bid_depth,4.4,5.43731689453125,7.25640082359314,-0.3572737333989179,428,380
log_bid_depth,4.6,5.444880723953247,7.253641605377197,-0.35498032464338414,428,380
log_bid_depth,4.8,5.469613552093506,7.241780996322632,-0.3401561731431382,428,380
log_bid_depth,5.0,5.513705253601074,7.241910696029663,-0.33055213969503194,428,380
log_ask_depth,-30.0,7.860930681228638,7.998290777206421,-0.053378212974296235,430,380
log_ask_depth,-29.8,7.935298681259155,8.011417627334595,-0.04958384332925336,430,380
log_ask_depth,-29.6,8.029174327850342,7.990645170211792,-0.029957160342717226,430,380
log_ask_depth,-29.4,7.982481002807617,7.983679294586182,-0.03059363525091796,430,380
log_ask_depth,-29.2,7.9369072914123535,7.9797163009643555,-0.034332925336597264,430,380
log_ask_depth,-29.0,7.912774085998535,7.998290777206421,-0.04434516523867804,430,380
log_ask_depth,-28.8,7.888423204421997,7.973716974258423,-0.03668298653610769,430,380
log_ask_depth,-28.6,7.900305986404419,7.946999788284302,-0.03839045287637699,430,380
log_ask_depth,-28.4,7.969825983047485,7.937916994094849,-0.03243574051407594,430,380
log_ask_depth,-28.2,7.969825983047485,7.966505289077759,-0.03455936352509181,430,380
log_ask_depth,-28.0,7.944760322570801,7.968689441680908,-0.04146878824969402,430,380
log_ask_depth,-27.8,7.957273006439209,7.935108661651611,-0.03514075887392898,430,380
log_ask_depth,-27.6,7.969825983047485,7.942780494689941,-0.031701346389228835,430,380
log_ask_depth,-27.4,7.95924973487854,7.974889039993286,-0.0287882496940024,430,380
log_ask_depth,-27.2,7.9278435707092285,7.973308086395264,-0.04343941248470007,430,380
log_ask_depth,-27.0,7.93708348274231,8.021343231201172,-0.057013463892288896,430,380
log_ask_depth,-26.8,7.948266983032227,8.045825958251953,-0.058971848225214174,430,380
log_ask_depth,-26.6,7.907094717025757,8.049049854278564,-0.07017135862913093,430,380
log_ask_depth,-26.4,7.930713653564453,8.184355735778809,-0.07328029375764988,430,380
log_ask_depth,-26.2,7.901530027389526,8.184355735778809,-0.08501835985312123,430,380
log_ask_depth,-26.0,7.942589044570923,8.07510757446289,-0.07416156670746632,430,380
log_ask_depth,-25.8,7.919436693191528,8.181073665618896,-0.08199510403916765,430,380
log_ask_depth,-25.6,7.952507257461548,8.184355735778809,-0.08317013463892287,430,380
log_ask_depth,-25.4,7.935598373413086,8.17404842376709,-0.07968176254589965,430,380
log_ask_depth,-25.2,7.970377683639526,8.152189254760742,-0.07268053855569157,430,380
log_ask_depth,-25.0,7.93735671043396,8.200423240661621,-0.08223990208078336,430,380
log_ask_depth,-24.8,7.938867807388306,8.137135982513428,-0.06066707466340271,430,380
log_ask_depth,-24.6,7.9397292137146,8.126520156860352,-0.07216646266829863,430,380
log_ask_depth,-24.4,7.866018056869507,8.137135982513428,-0.06410036719706247,430,380
log_ask_depth,-24.2,7.860152006149292,8.051918983459473,-0.06271725826193386,430,380
log_ask_depth,-24.0,7.873945236206055,8.212542057037354,-0.07776009791921668,430,380
log_ask_depth,-23.8,7.955132007598877,8.201992988586426,-0.05903304773561813,430,380
log_ask_depth,-23.6,7.969600439071655,8.229310512542725,-0.060832313341493305,430,380
log_ask_depth,-23.4,7.961994409561157,8.218356132507324,-0.06525091799265603,430,380
log_ask_depth,-23.2,7.969922065734863,8.23948335647583,-0.06378212974296205,430,380
log_ask_depth,-23.0,8.025827407836914,8.28652572631836,-0.06068543451652386,430,380
log_ask_depth,-22.8,8.012131690979004,8.28580379486084,-0.0690085679314566,430,380
log_ask_depth,-22.6,7.982562303543091,8.339968204498291,-0.07731946144430846,430,380
log_ask_depth,-22.4,8.022148132324219,8.262540340423584,-0.0649816401468788,430,380
log_ask_depth,-22.2,7.993046522140503,8.292669296264648,-0.08179926560587514,430,380
log_ask_depth,-22.0,7.956897497177124,8.274929523468018,-0.07100367197062418,430,380
log_ask_depth,-21.8,7.950631618499756,8.321964740753174,-0.08118727050183594,430,380
log_ask_depth,-21.6,7.907395124435425,8.38730239868164,-0.10215422276621788,430,380
log_ask_depth,-21.4,7.949437618255615,8.370543479919434,-0.09044063647490819,430,380
log_ask_depth,-21.2,7.941284656524658,8.29215955734253,-0.07089351285189716,430,380
log_ask_depth,-21.0,7.864980220794678,8.336810111999512,-0.08899632802937574,430,380
log_ask_depth,-20.8,7.837038993835449,8.297533512115479,-0.0984088127294982,430,380
log_ask_depth,-20.6,7.823017597198486,8.267805099487305,-0.09134638922888616,430,380
log_ask_depth,-20.4,7.8395538330078125,8.295155048370361,-0.08302325581395353,430,380
log_ask_depth,-20.2,7.84455418586731,8.365007877349854,-0.09512851897184826,430,380
log_ask_depth,-20.0,7.856860637664795,8.366586685180664,-0.10363525091799264,430,380
log_ask_depth,-19.8,7.860930681228638,8.31406021118164,-0.09533659730722155,430,380
log_ask_depth,-19.6,7.93048882484436,8.273540019989014,-0.0820195838433293,430,380
log_ask_depth,-19.4,7.949413299560547,8.270853519439697,-0.07199510403916765,430,380
log_ask_depth,-19.2,7.939445734024048,8.29248571395874,-0.06576499388004897,430,380
log_ask_depth,-19.0,7.945068836212158,8.231305122375488,-0.05325581395348833,430,380
log_ask_depth,-18.8,7.865105390548706,8.235010147094727,-0.06265605875153002,430,380
log_ask_depth,-18.6,7.867120027542114,8.241425514221191,-0.061162790697674385,430,380
log_ask_depth,-18.4,7.947640419006348,8.224889755249023,-0.05580171358629127,430,380
log_ask_depth,-18.2,7.896254062652588,8.23345947265625,-0.0714443084455324,430,380
log_ask_depth,-18.0,7.896891117095947,8.21086311340332,-0.057184822521419876,430,380
log_ask_depth,-17.8,7.938847064971924,8.18217658996582,-0.05494492044063648,430,380
log_ask_depth,-17.6,7.853529214859009,8.18217658996582,-0.059473684210526345,430,380
log_ask_depth,-17.4,7.87823486328125,8.182036876678467,-0.05856793145654837,430,380
log_ask_depth,-17.2,7.900446891784668,8.189684391021729,-0.06337821297429624,430,380
log_ask_depth,-17.0,7.948595285415649,8.14722728729248,-0.04258261933904528,430,380
log_ask_depth,-16.8,7.956292629241943,8.189526081085205,-0.049657282741738085,430,380
log_ask_depth,-16.6,7.953198671340942,8.18217658996582,-0.054320685434516514,430,380
log_ask_depth,-16.4,7.955679178237915,8.199110984802246,-0.05401468788249697,430,380
log_ask_depth,-16.2,7.938262462615967,8.18217658996582,-0.0566462668298654,430,380
log_ask_depth,-16.0,7.947542667388916,8.198392868041992,-0.061591187270501835,430,380
log_ask_depth,-15.8,7.949645757675171,8.194697380065918,-0.04952264381884941,430,380
log_ask_depth,-15.6,7.957684516906738,8.181281566619873,-0.04684210526315791,430,380
log_ask_depth,-15.4,7.966056823730469,8.167727947235107,-0.02837209302325583,430,380
log_ask_depth,-15.2,7.959169149398804,8.172805309295654,-0.03809057527539783,430,380
log_ask_depth,-15.0,7.9791834354400635,8.159791946411133,-0.026731946144430863,430,380
log_ask_depth,-14.8,7.959169149398804,8.175382614135742,-0.034161566707466395,430,380
log_ask_depth,-14.6,7.945297002792358,8.177592277526855,-0.025801713586291353,430,380
log_ask_depth,-14.4,7.950734376907349,8.1326904296875,-0.016132190942472424,430,380
log_ask_depth,-14.2,7.9612956047058105,8.115602970123291,-0.022313341493268024,430,380
log_ask_depth,-14.0,7.9612956047058105,8.132164478302002,-0.01785801713586288,430,380
log_ask_depth,-13.8,7.9415647983551025,8.123465538024902,-0.01719706242350061,430,380
log_ask_depth,-13.6,7.9415647983551025,8.139769077301025,-0.025667074663402678,430,380
log_ask_depth,-13.4,7.98322606086731,8.183980941772461,-0.029510403916768624,430,380
log_ask_depth,-13.2,7.938861608505249,8.13545846939087,-0.030673194614443067,430,380
log_ask_depth,-13.0,7.938861608505249,8.15293264389038,-0.03883720930232559,430,380
log_ask_depth,-12.8,7.938861608505249,8.172784805297852,-0.03618115055079563,430,380
log_ask_depth,-12.6,7.950734376907349,8.15293264389038,-0.02990208078335377,430,380
log_ask_depth,-12.4,7.9605326652526855,8.139907836914062,-0.025520195838433346,430,380
log_ask_depth,-12.2,7.950734376907349,8.139907836914062,-0.03422276621787024,430,380
log_ask_depth,-12.0,7.9415647983551025,8.103132724761963,-0.03317013463892293,430,380
log_ask_depth,-11.8,7.938555717468262,8.134290218353271,-0.03478580171358625,430,380
log_ask_depth,-11.6,7.877696752548218,8.103132724761963,-0.03685434516523867,430,380
log_ask_depth,-11.4,7.877696752548218,8.103132724761963,-0.0381028151774786,430,380
log_ask_depth,-11.2,7.897854328155518,8.076367378234863,-0.04411260709914322,430,380
log_ask_depth,-11.0,7.924062728881836,8.073729515075684,-0.036279069767441885,430,380
log_ask_depth,-10.8,7.9151012897491455,8.092323303222656,-0.04515911872705014,430,380
log_ask_depth,-10.6,7.876779079437256,8.073729515075684,-0.05505507955936351,430,380
log_ask_depth,-10.4,7.884241342544556,8.083985805511475,-0.07009791921664632,430,380
log_ask_depth,-10.2,7.853860139846802,8.009622812271118,-0.06634026927784575,430,380
log_ask_depth,-10.0,7.9185791015625,8.14484167098999,-0.06414932680538554,430,380
log_ask_depth,-9.8,7.858958005905151,8.112719058990479,-0.07472460220318233,430,380
